name,cust,date,sales
Coggs  Taylor,13901,1998-01-28,48.51
Coggs  Taylor,13901,1998-02-06,11.02
Coggs  Taylor,13902,1997-02-19,14.79
Coggs  Taylor,13902,1997-08-04,71.62
Coggs  Taylor,13902,1998-03-02,88.44
Coggs  Taylor,13902,1998-06-09,48.46
Coggs  Taylor,13917,1997-02-19,20.97
Coggs  Taylor,13924,1997-02-19,29.48
Coggs  Taylor,13924,1997-02-26,14.37
Coggs  Taylor,13938,1997-02-19,50.28
Coggs  Taylor,13938,1997-09-21,41.47
Coggs  Taylor,13938,1997-12-11,12.49
Coggs  Taylor,13938,1997-12-11,22.99
Coggs  Taylor,13938,1998-02-27,26.75
Coggs  Taylor,13938,1998-06-16,28.49
Coggs  Taylor,13939,1997-02-19,31.99
Coggs  Taylor,13939,1997-02-22,15.36
Coggs  Taylor,13939,1997-05-08,35.99
Coggs  Taylor,13941,1997-02-19,13.97
Coggs  Taylor,13941,1997-10-02,39.97
Coggs  Taylor,13954,1997-02-19,11.77
Coggs  Taylor,13954,1997-05-15,14.37
Coggs  Taylor,13954,1997-08-08,45.1
Coggs  Taylor,13954,1997-11-13,27.98
Coggs  Taylor,13954,1998-04-27,27.48
Coggs  Taylor,13954,1998-06-10,3.49
Coggs  Taylor,13959,1997-02-19,33.51
Coggs  Taylor,13959,1997-11-02,152.89
Coggs  Taylor,13959,1998-03-28,66.95
Coggs  Taylor,13978,1997-02-19,15.36
Coggs  Taylor,13978,1997-11-13,11.49
Coggs  Taylor,13995,1997-02-19,26
Coggs  Taylor,14006,1997-02-19,27.73
Coggs  Taylor,14006,1997-05-17,14.96
Coggs  Taylor,14006,1997-06-20,40.7
Coggs  Taylor,14006,1997-08-18,48.68
Coggs  Taylor,14006,1997-11-06,41.47
Coggs  Taylor,14006,1998-02-10,22.98
Coggs  Taylor,14006,1998-05-01,36.47
Coggs  Taylor,14006,1998-05-24,11.49
Coggs  Taylor,14013,1997-02-19,14.79
Coggs  Taylor,14021,1997-02-19,11.77
Coggs  Taylor,14021,1997-09-21,12.99
Coggs  Taylor,14029,1997-02-19,37.97
Coggs  Taylor,14045,1997-02-19,14.37
Coggs  Taylor,14045,1997-07-04,11.77
Coggs  Taylor,14050,1997-02-19,14.37
Lee  Seth,6242,1997-02-20,218.49
Lee  Seth,6242,1997-03-02,120.47
Lee  Seth,6242,1997-03-04,13.97
Lee  Seth,6242,1997-03-05,44.73
Lee  Seth,6242,1997-04-05,59.48
Lee  Seth,6242,1997-06-26,60.56
Lee  Seth,6242,1997-06-29,33.74
Lee  Seth,6242,1997-07-08,42.15
Lee  Seth,6242,1997-08-10,112.14
Lee  Seth,6242,1997-09-22,65.44
Lee  Seth,6242,1997-10-15,85.42
Lee  Seth,6242,1997-10-21,37.47
Lee  Seth,6242,1997-12-15,12.99
Lee  Seth,6242,1997-12-29,80.95
Lee  Seth,6242,1998-01-01,13.99
Lee  Seth,6242,1998-01-10,38.49
Johnston  Preston,13454,1997-02-20,28.93
Coggs  Taylor,14066,1997-02-20,13.97
Coggs  Taylor,14069,1997-02-20,12.49
Coggs  Taylor,14069,1997-03-23,62.58
Coggs  Taylor,14069,1997-04-03,29.92
Coggs  Taylor,14069,1997-04-15,14.37
Coggs  Taylor,14069,1997-04-20,106.32
Coggs  Taylor,14069,1998-02-05,42.36
Coggs  Taylor,14088,1997-02-20,15.96
Coggs  Taylor,14092,1997-02-20,9.97
Coggs  Taylor,14092,1997-04-27,11.77
Coggs  Taylor,14092,1997-08-03,26.14
Coggs  Taylor,14111,1997-02-20,16.7
Coggs  Taylor,14112,1997-02-20,42.31
Coggs  Taylor,14112,1997-05-02,19.95
Coggs  Taylor,14112,1997-05-31,29.92
Coggs  Taylor,14112,1997-06-03,27.73
Coggs  Taylor,14112,1997-06-28,28.34
Coggs  Taylor,14112,1997-08-21,12.97
Coggs  Taylor,14112,1997-10-04,22.98
Coggs  Taylor,14112,1997-10-11,61.95
Coggs  Taylor,14112,1997-11-09,44.97
Coggs  Taylor,14112,1998-01-25,69.88
Coggs  Taylor,14112,1998-03-17,9.49
Coggs  Taylor,14112,1998-04-17,14.99
Coggs  Taylor,14112,1998-06-12,46.53
Coggs  Taylor,14131,1997-02-20,15.36
Coggs  Taylor,14148,1997-02-20,27.71
Coggs  Taylor,14162,1997-02-20,28.34
Coggs  Taylor,14162,1997-03-29,27.94
Coggs  Taylor,14168,1997-02-20,13.97
Coggs  Taylor,14187,1997-02-20,27.99
Coggs  Taylor,14206,1997-02-20,14.9
Coggs  Taylor,14206,1997-07-31,5.78
Orendorf  Ruby,14211,1997-02-20,33.8
Orendorf  Ruby,14222,1997-02-20,81.96
Orendorf  Ruby,14223,1997-02-20,15.9
Orendorf  Ruby,14223,1997-05-08,29.92
Orendorf  Ruby,14223,1997-05-13,38.5
Orendorf  Ruby,14223,1998-04-15,9.49
Orendorf  Ruby,14243,1997-02-20,12.99
Orendorf  Ruby,14243,1997-11-10,15.49
Orendorf  Ruby,14259,1997-02-20,10.99
Orendorf  Ruby,14277,1997-02-20,58.28
Orendorf  Ruby,14294,1997-02-20,11.77
Orendorf  Ruby,14313,1997-02-20,15.76
Orendorf  Ruby,14314,1997-02-20,107.13
Orendorf  Ruby,14314,1997-02-22,18.76
Orendorf  Ruby,14314,1997-03-02,19.99
Orendorf  Ruby,14314,1997-08-16,70.83
Orendorf  Ruby,14314,1997-09-20,35.97
Orendorf  Ruby,14314,1998-01-01,3.49
Orendorf  Ruby,14314,1998-03-05,62.96
Orendorf  Ruby,14314,1998-03-23,54.97
Orendorf  Ruby,14314,1998-06-27,51.36
Orendorf  Ruby,14315,1997-02-20,21.56
Orendorf  Ruby,14315,1997-03-27,42.1
Orendorf  Ruby,14315,1997-10-22,22.49
Orendorf  Ruby,14315,1998-03-18,18.98
Orendorf  Ruby,14315,1998-05-30,37.65
Orendorf  Ruby,14331,1997-02-20,16.99
Valbrun  Trenton,10324,1997-02-21,72.5
Coggs  Taylor,14093,1997-02-21,21.56
Coggs  Taylor,14093,1997-02-28,21.74
Orendorf  Ruby,14342,1997-02-21,23.54
Orendorf  Ruby,14342,1997-02-23,20.54
Orendorf  Ruby,14342,1997-04-04,37.51
Orendorf  Ruby,14342,1997-04-18,14.96
Orendorf  Ruby,14342,1997-06-02,29.42
Orendorf  Ruby,14342,1997-07-31,11.56
Orendorf  Ruby,14353,1997-02-21,24.37
Orendorf  Ruby,14366,1997-02-21,12.49
Orendorf  Ruby,14382,1997-02-21,35.31
Orendorf  Ruby,14390,1997-02-21,67.7
Orendorf  Ruby,14390,1997-04-15,93.84
Orendorf  Ruby,14401,1997-02-21,28.34
Orendorf  Ruby,14417,1997-02-21,37.51
Orendorf  Ruby,14417,1997-05-10,25.54
Orendorf  Ruby,14417,1997-10-22,39.47
Orendorf  Ruby,14417,1998-06-04,15.49
Orendorf  Ruby,14418,1997-02-21,11.77
Orendorf  Ruby,14438,1997-02-21,27.94
Orendorf  Ruby,14438,1997-04-18,15.36
Orendorf  Ruby,14439,1997-02-21,15.96
Orendorf  Ruby,14441,1997-02-21,21.74
Orendorf  Ruby,14441,1997-04-08,23.94
Orendorf  Ruby,14456,1997-02-21,14.99
Orendorf  Ruby,14474,1997-02-21,12.49
Orendorf  Ruby,14489,1997-02-21,14.79
Orendorf  Ruby,14501,1997-02-21,35.99
Orendorf  Ruby,14503,1997-02-21,13.97
Orendorf  Ruby,14503,1997-02-27,29.37
Orendorf  Ruby,14519,1997-02-21,9.97
Orendorf  Ruby,14519,1997-03-25,9.99
Orendorf  Ruby,14519,1997-07-13,15.96
Orendorf  Ruby,14519,1997-09-06,10.77
Orendorf  Ruby,14519,1997-11-27,11.49
Orendorf  Ruby,14519,1997-11-30,27.99
Orendorf  Ruby,14519,1997-12-12,12.99
Orendorf  Ruby,14520,1997-02-21,14.99
Orendorf  Ruby,14539,1997-02-21,11.77
Orendorf  Ruby,14548,1997-02-21,20.78
Orendorf  Ruby,14548,1997-03-07,15.96
Orendorf  Ruby,14548,1997-05-30,8.97
Orendorf  Ruby,14554,1997-02-21,9.98
Orendorf  Ruby,14568,1997-02-21,14.79
Orendorf  Ruby,14568,1997-02-26,15.36
Orendorf  Ruby,14568,1997-03-08,13.97
Orendorf  Ruby,14568,1997-03-16,17.9
Orendorf  Ruby,14568,1997-04-09,14.96
Orendorf  Ruby,14568,1997-04-29,41.31
Orendorf  Ruby,14568,1997-05-15,12.25
Orendorf  Ruby,14568,1997-06-03,15.36
Orendorf  Ruby,14568,1997-06-10,15.36
Orendorf  Ruby,14568,1997-06-14,19.77
Orendorf  Ruby,14568,1997-06-24,13.97
Orendorf  Ruby,14568,1997-07-29,22.15
Orendorf  Ruby,14568,1997-09-06,15.36
Orendorf  Ruby,14568,1997-09-14,26.98
Orendorf  Ruby,14568,1997-09-21,21.49
Orendorf  Ruby,14568,1997-11-10,15.49
Orendorf  Ruby,14568,1997-12-08,62.96
Orendorf  Ruby,14568,1998-01-11,9.49
Orendorf  Ruby,14568,1998-02-01,11.99
Orendorf  Ruby,14568,1998-02-05,15.49
Orendorf  Ruby,14568,1998-03-08,29.99
Orendorf  Ruby,14569,1997-02-21,179.71
Orendorf  Ruby,14569,1997-03-19,151.77
Orendorf  Ruby,14569,1997-03-24,23.99
Orendorf  Ruby,14569,1997-04-01,42.13
Orendorf  Ruby,14569,1997-06-19,151.77
Orendorf  Ruby,14569,1997-10-23,65.99
Orendorf  Ruby,14569,1997-12-11,54.96
Orendorf  Ruby,14569,1998-01-18,25.48
Orendorf  Ruby,14569,1998-02-07,61.99
Orendorf  Ruby,14576,1997-02-22,12.77
Orendorf  Ruby,14593,1997-02-22,29.98
Orendorf  Ruby,14614,1997-02-22,12.49
Orendorf  Ruby,14632,1997-02-22,11.77
Orendorf  Ruby,14632,1998-04-29,44.74
Orendorf  Ruby,14632,1998-04-30,57.47
Orendorf  Ruby,14632,1998-05-14,57.85
Orendorf  Ruby,14632,1998-06-08,41.4
Orendorf  Ruby,14647,1997-02-22,14.37
Orendorf  Ruby,14660,1997-02-22,17.76
Orendorf  Ruby,14673,1997-02-22,15.36
Orendorf  Ruby,14673,1997-03-06,19.95
Orendorf  Ruby,14673,1997-09-21,2.99
Orendorf  Ruby,14673,1997-10-10,28.98
Orendorf  Ruby,14673,1997-11-19,9.49
Orendorf  Ruby,14673,1997-12-05,25.98
Orendorf  Ruby,14674,1997-02-22,41.1
Orendorf  Ruby,14688,1997-02-22,8.97
Orendorf  Ruby,14688,1998-03-21,24.46
Campbell  Selina,14694,1997-02-22,9.77
Campbell  Selina,14694,1997-04-08,5.98
Campbell  Selina,14694,1997-08-14,14.79
Campbell  Selina,14694,1998-05-11,91.94
Campbell  Selina,14706,1997-02-22,11.77
Campbell  Selina,14706,1997-02-22,11.77
Campbell  Selina,14709,1997-02-22,35.94
Campbell  Selina,14709,1997-04-06,43.55
Campbell  Selina,14709,1997-05-18,14.96
Campbell  Selina,14709,1997-07-03,22.77
Campbell  Selina,14728,1997-02-22,100.59
Campbell  Selina,14742,1997-02-22,12.77
Campbell  Selina,14742,1997-03-10,29.99
Campbell  Selina,14742,1997-04-07,9.98
Campbell  Selina,14743,1997-02-22,22.7
Campbell  Selina,14757,1997-02-22,18.54
Campbell  Selina,14764,1997-02-22,19.77
Campbell  Selina,14764,1997-03-04,14.96
Campbell  Selina,14764,1998-03-02,50.05
Campbell  Selina,14764,1998-03-07,57.74
Nguyen  Isaiah,14770,1997-02-22,13.97
Nguyen  Isaiah,14770,1997-09-02,12.25
Nguyen  Isaiah,14770,1997-11-24,15.49
Nguyen  Isaiah,14774,1997-02-22,49.37
Nguyen  Isaiah,14774,1997-02-23,10.77
Nguyen  Isaiah,14774,1997-02-23,12.97
Nguyen  Isaiah,14774,1997-03-02,29.13
Nguyen  Isaiah,14774,1997-04-17,16.36
Nguyen  Isaiah,14774,1997-05-01,42.13
Nguyen  Isaiah,14774,1997-05-22,31.31
Nguyen  Isaiah,14774,1997-07-09,27.76
Nguyen  Isaiah,14774,1998-02-03,21.49
Nguyen  Isaiah,14777,1997-02-22,17.76
Nguyen  Isaiah,14777,1997-08-24,13.97
Nguyen  Isaiah,14777,1998-02-08,17.99
Nguyen  Isaiah,14785,1997-02-22,47.68
Nguyen  Isaiah,14785,1997-03-21,45.07
Nguyen  Isaiah,14785,1997-04-20,42.3
Nguyen  Isaiah,14785,1997-05-04,43.3
Nguyen  Isaiah,14785,1997-05-19,20.74
Nguyen  Isaiah,14785,1997-05-31,29.33
Nguyen  Isaiah,14785,1997-06-29,43.7
Nguyen  Isaiah,14792,1997-02-22,79.94
Nguyen  Isaiah,14792,1998-05-11,26.99
Nguyen  Isaiah,14792,1998-06-11,9.99
Nguyen  Isaiah,14796,1997-02-22,29.33
Nguyen  Isaiah,14796,1997-03-13,14.96
Nguyen  Isaiah,14796,1997-11-24,38.47
Nguyen  Isaiah,14796,1997-11-28,33.96
Nguyen  Isaiah,14801,1997-02-22,41.99
Nguyen  Isaiah,14801,1997-03-11,14.37
Nguyen  Isaiah,14801,1997-04-15,11.77
Nguyen  Isaiah,14810,1997-02-22,53.46
Nguyen  Isaiah,14810,1998-03-05,40.46
Nguyen  Isaiah,14810,1998-05-01,27.48
Nguyen  Isaiah,14828,1997-02-22,38.34
Nguyen  Isaiah,14836,1997-02-22,13.99
Nguyen  Isaiah,14836,1997-07-02,27.94
Nguyen  Isaiah,14836,1997-07-30,45.68
Nguyen  Isaiah,14836,1998-04-05,34.47
Nguyen  Isaiah,14836,1998-06-22,28.47
Nguyen  Isaiah,14838,1997-02-22,47.08
Nguyen  Isaiah,14838,1997-07-30,78.52
Nguyen  Isaiah,14838,1998-06-03,24.48
Nguyen  Isaiah,14845,1997-02-22,33.14
Nguyen  Isaiah,14856,1997-02-22,38.31
Nguyen  Isaiah,14856,1997-06-30,13.77
Nguyen  Isaiah,14856,1997-07-22,50.27
Nguyen  Isaiah,14857,1997-02-22,12.77
Nguyen  Isaiah,14857,1997-09-28,15.49
Nguyen  Isaiah,14857,1997-10-04,35.98
Nguyen  Isaiah,14857,1997-10-05,13.99
Nguyen  Isaiah,14862,1997-02-22,42.9
O'Neill  Chelsea,11326,1997-02-23,55.07
O'Neill  Chelsea,11326,1997-05-01,29.99
O'Neill  Chelsea,11326,1997-11-11,88.93
O'Neill  Chelsea,11326,1997-12-22,99.92
O'Neill  Chelsea,11326,1998-03-08,104.2
Nguyen  Isaiah,14877,1997-02-23,42.13
Nguyen  Isaiah,14880,1997-02-23,25.34
Nguyen  Isaiah,14880,1997-05-03,26.54
Nguyen  Isaiah,14880,1997-07-20,27.94
Nguyen  Isaiah,14891,1997-02-23,21.54
Nguyen  Isaiah,14908,1997-02-23,10.77
Nguyen  Isaiah,14918,1997-02-23,21.54
Nguyen  Isaiah,14918,1997-04-17,24.74
Nguyen  Isaiah,14918,1997-04-30,33.96
Nguyen  Isaiah,14918,1997-06-25,28.13
Nguyen  Isaiah,14918,1997-11-27,9.49
Nguyen  Isaiah,14929,1997-02-23,39.93
Nguyen  Isaiah,14929,1998-04-09,20.98
Nguyen  Isaiah,14946,1997-02-23,25.34
Nguyen  Isaiah,14963,1997-02-23,11.77
Nguyen  Isaiah,14976,1997-02-23,17.76
Nguyen  Isaiah,14988,1997-02-23,11.77
Nguyen  Isaiah,15003,1997-02-23,506.97
Nguyen  Isaiah,15025,1997-02-23,4.79
Nguyen  Isaiah,15025,1998-03-06,12.58
Nguyen  Isaiah,15025,1998-04-12,7.69
Nguyen  Isaiah,15042,1997-02-23,22.75
Nguyen  Isaiah,15042,1997-03-03,15.36
Nguyen  Isaiah,15042,1997-04-08,58.07
Nguyen  Isaiah,15042,1997-04-08,17.76
Nguyen  Isaiah,15042,1997-04-08,14.37
Nguyen  Isaiah,15042,1997-04-18,58.07
Nguyen  Isaiah,15042,1997-05-26,12.25
Nguyen  Isaiah,15042,1997-12-09,15.49
Nguyen  Isaiah,15046,1997-02-23,19.99
Nguyen  Isaiah,15057,1997-02-23,49.97
Nguyen  Isaiah,15057,1997-03-03,36.97
Nguyen  Isaiah,15057,1997-04-23,39.95
Nguyen  Isaiah,15057,1997-07-11,29.32
Nguyen  Isaiah,15057,1997-07-14,23.54
Nguyen  Isaiah,15057,1998-03-11,11.88
Nguyen  Isaiah,15060,1997-02-23,6.79
Nguyen  Isaiah,15061,1997-02-23,11.77
Nguyen  Isaiah,15061,1997-04-06,28.74
Nguyen  Isaiah,15061,1998-02-12,14.49
Nguyen  Isaiah,15061,1998-03-29,49.45
Nguyen  Isaiah,15078,1997-02-23,29.73
Nguyen  Isaiah,15093,1997-02-23,10.78
Nguyen  Isaiah,15105,1997-02-23,140.68
Nguyen  Isaiah,15105,1997-02-25,43.51
Nguyen  Isaiah,15105,1997-03-05,57.87
Nguyen  Isaiah,15105,1997-04-10,85.21
Nguyen  Isaiah,15105,1997-06-03,114.73
Nguyen  Isaiah,15105,1997-09-15,134.9
Nguyen  Isaiah,15105,1997-10-05,120.42
Nguyen  Isaiah,15105,1998-02-16,253.09
Nguyen  Isaiah,15105,1998-05-04,215.32
Garcia  Niesha,15131,1997-02-23,11.77
Garcia  Niesha,15142,1997-02-23,122.33
Garcia  Niesha,15142,1997-03-24,100.96
Garcia  Niesha,15142,1997-08-30,58.66
Garcia  Niesha,15142,1998-04-24,29.49
Garcia  Niesha,15147,1997-02-23,29.92
Garcia  Niesha,15147,1998-06-26,30.98
Few  Rylan,4635,1997-02-24,39.54
Few  Rylan,4635,1997-06-24,19.77
Few  Rylan,4635,1998-02-21,114.1
Few  Rylan,4635,1998-02-26,44.08
Flores  Grace,5047,1997-02-24,32.33
Mccormick  Geneva,8957,1997-02-24,90.37
Mccormick  Geneva,8957,1997-03-27,29.33
Mccormick  Geneva,8957,1997-04-21,26.73
Mccormick  Geneva,8957,1997-06-03,17.73
Mccormick  Geneva,8957,1997-07-06,24.14
Mccormick  Geneva,8957,1997-08-31,26.73
Mccormick  Geneva,8957,1997-12-21,44.97
Mccormick  Geneva,8957,1998-02-27,23.76
Mccormick  Geneva,8957,1998-03-02,15.49
Mccormick  Geneva,8957,1998-03-11,21.37
Mccormick  Geneva,8957,1998-03-25,24.48
Ortiz  Dylan,11673,1997-02-24,15.36
Johnston  Preston,13108,1997-02-24,34.6
Johnston  Preston,13108,1997-03-12,17.3
Thompson  Kristina,13736,1997-02-24,46.08
Thompson  Kristina,13736,1997-08-14,56.46
Thompson  Kristina,13736,1997-08-27,51.62
Thompson  Kristina,13736,1998-04-17,88.14
Coggs  Taylor,13813,1997-02-24,42.49
Orendorf  Ruby,14208,1997-02-24,101.76
Orendorf  Ruby,14208,1997-04-03,121.15
Orendorf  Ruby,14208,1997-05-21,66.44
Orendorf  Ruby,14208,1997-10-27,53.96
Orendorf  Ruby,14208,1997-11-21,96.46
Orendorf  Ruby,14208,1998-01-07,163.9
Orendorf  Ruby,14208,1998-01-13,9.99
Orendorf  Ruby,14208,1998-04-03,53.96
Campbell  Selina,14689,1997-02-24,11.77
Campbell  Selina,14689,1997-02-26,17.3
Campbell  Selina,14689,1997-07-08,14.96
Nguyen  Isaiah,14769,1997-02-24,29.92
Garcia  Niesha,15165,1997-02-24,51.43
Garcia  Niesha,15189,1997-02-24,24.73
Garcia  Niesha,15189,1997-06-21,11.77
Garcia  Niesha,15189,1998-05-15,11.49
Garcia  Niesha,15189,1998-06-03,37.99
Garcia  Niesha,15191,1997-02-24,38.99
Garcia  Niesha,15204,1997-02-24,12.97
Garcia  Niesha,15222,1997-02-24,30.72
Garcia  Niesha,15239,1997-02-24,43.35
Garcia  Niesha,15256,1997-02-24,13.97
Garcia  Niesha,15272,1997-02-24,27.94
Garcia  Niesha,15273,1997-02-24,14.37
Garcia  Niesha,15273,1997-08-26,52.87
Garcia  Niesha,15286,1997-02-24,25.77
Garcia  Niesha,15286,1997-03-16,28.34
Garcia  Niesha,15286,1997-03-31,29.33
Garcia  Niesha,15291,1997-02-24,15.36
Garcia  Niesha,15306,1997-02-24,11.77
Garcia  Niesha,15306,1998-02-03,9.49
Garcia  Niesha,15306,1998-05-10,26.98
Garcia  Niesha,15322,1997-02-24,19.77
Garcia  Niesha,15343,1997-02-24,61.25
Garcia  Niesha,15350,1997-02-24,40.1
Garcia  Niesha,15350,1997-03-09,15.76
Garcia  Niesha,15350,1997-04-21,34.33
Garcia  Niesha,15350,1997-07-29,50.1
Garcia  Niesha,15361,1997-02-24,14.96
Garcia  Niesha,15361,1998-05-29,29.99
Garcia  Niesha,15361,1998-06-11,12.99
Garcia  Niesha,15373,1997-02-24,25.14
Garcia  Niesha,15373,1997-03-31,31.52
Garcia  Niesha,15373,1997-06-01,15.76
Garcia  Niesha,15373,1997-06-30,31.52
Garcia  Niesha,15373,1997-07-28,9.79
Garcia  Niesha,15387,1997-02-24,32.32
Garcia  Niesha,15394,1997-02-24,20.97
Garcia  Niesha,15394,1997-03-10,13.97
Garcia  Niesha,15405,1997-02-24,19.99
Garcia  Niesha,15422,1997-02-24,12.79
Garcia  Niesha,15423,1997-02-24,19.97
Garcia  Niesha,15423,1997-07-14,23.88
Garcia  Niesha,15423,1997-08-20,121.05
Garcia  Niesha,15423,1997-08-24,146.37
Garcia  Niesha,15423,1997-11-09,54.47
Garcia  Niesha,15423,1997-11-12,120.43
Garcia  Niesha,15423,1997-12-17,15.49
Garcia  Niesha,15423,1998-04-25,65.89
Garcia  Niesha,15423,1998-05-31,76.53
Garcia  Niesha,15423,1998-06-28,25.48
Garcia  Niesha,15431,1997-02-24,35.31
Garcia  Niesha,15431,1997-03-18,49.27
Garcia  Niesha,15442,1997-02-24,56.29
Garcia  Niesha,15457,1997-02-24,59.25
Garcia  Niesha,15457,1997-04-28,111.53
Garcia  Niesha,15457,1997-08-19,89.17
Garcia  Niesha,15457,1997-11-06,25.98
Garcia  Niesha,15457,1998-03-30,77.64
Martinez  Sage,15474,1997-02-24,5.78
Martinez  Sage,15477,1997-02-24,9.98
Martinez  Sage,15477,1997-03-20,23.95
Martinez  Sage,15477,1997-03-24,9.77
Howard  Chelsi,12929,1997-02-25,23.54
Howard  Chelsi,12929,1997-05-09,31.13
Garcia  Niesha,15112,1997-02-25,13.97
Martinez  Sage,15460,1997-02-25,21.28
Martinez  Sage,15460,1998-03-31,73.42
Camacho  Gericko,15499,1997-02-25,9.98
Camacho  Gericko,15499,1997-02-25,27.28
Situmeang  Guillermo,15518,1997-02-25,77.04
Situmeang  Guillermo,15518,1997-04-01,73.81
Situmeang  Guillermo,15518,1997-04-21,83.44
Situmeang  Guillermo,15518,1997-04-30,84.64
Situmeang  Guillermo,15518,1997-07-08,89.43
Situmeang  Guillermo,15518,1997-10-28,110.97
Situmeang  Guillermo,15518,1998-05-01,68.95
Situmeang  Guillermo,15518,1998-05-29,59.47
Swanson  Abraham,15520,1997-02-25,12.77
Sonnenberg  Taylor,15535,1997-02-25,19.99
Sonnenberg  Taylor,15535,1998-05-29,59.46
Olsen  Linda,15560,1997-02-25,14.96
Lapioli  Chadren,15562,1997-02-25,11.77
Lapioli  Chadren,15562,1997-02-28,65.85
Lapioli  Chadren,15562,1997-03-29,58.25
Lapioli  Chadren,15562,1997-06-09,28.34
Lapioli  Chadren,15562,1997-06-11,25.14
Lapioli  Chadren,15562,1997-07-02,11.77
Lapioli  Chadren,15562,1997-07-05,10.77
Lapioli  Chadren,15562,1997-07-11,24.14
Lapioli  Chadren,15562,1997-07-21,35.31
Lapioli  Chadren,15562,1997-07-22,57.19
Lapioli  Chadren,15562,1997-07-24,51.11
Lapioli  Chadren,15562,1997-07-24,84.01
Lapioli  Chadren,15562,1997-07-24,57.45
Lapioli  Chadren,15562,1997-07-26,23.54
Lapioli  Chadren,15562,1997-07-30,23.54
Lapioli  Chadren,15562,1997-07-30,64.48
Lapioli  Chadren,15562,1997-08-02,43.3
Lapioli  Chadren,15562,1997-08-08,75.44
Lapioli  Chadren,15562,1997-08-10,25.74
Lapioli  Chadren,15562,1997-08-12,26.14
Lapioli  Chadren,15562,1997-08-18,28.3
Lapioli  Chadren,15562,1997-08-20,29.73
Lapioli  Chadren,15562,1997-08-22,9.97
Lapioli  Chadren,15562,1997-09-06,30.31
Lapioli  Chadren,15562,1997-09-10,11.49
Lapioli  Chadren,15562,1997-09-14,26.48
Lapioli  Chadren,15562,1997-09-16,21.49
Lapioli  Chadren,15562,1997-09-17,14.99
Lapioli  Chadren,15562,1997-09-17,17.49
Lapioli  Chadren,15562,1997-09-21,28.48
Lapioli  Chadren,15562,1997-09-29,28.98
Lapioli  Chadren,15562,1997-10-15,11.49
Lapioli  Chadren,15562,1997-10-21,14.99
Lapioli  Chadren,15562,1997-10-24,38.47
Lapioli  Chadren,15562,1997-10-30,17.99
Lapioli  Chadren,15562,1997-11-07,14.49
Lapioli  Chadren,15562,1997-11-15,9.49
Lapioli  Chadren,15562,1997-12-13,50.96
Lapioli  Chadren,15562,1997-12-21,12.99
Lapioli  Chadren,15562,1998-01-21,22.98
Lapioli  Chadren,15562,1998-01-30,35.97
Lapioli  Chadren,15562,1998-03-02,37.98
Lapioli  Chadren,15562,1998-04-26,14.42
Lapioli  Chadren,15562,1998-05-10,26.98
Lapioli  Chadren,15562,1998-05-26,92.94
Lapioli  Chadren,15562,1998-06-10,26.98
Duncan  Debril,15572,1997-02-25,30.13
Duncan  Debril,15572,1997-09-27,11.49
Suhr  Jaqueline,15583,1997-02-25,129.82
Suhr  Jaqueline,15583,1997-03-11,15.36
Suhr  Jaqueline,15583,1997-03-26,28.34
Suhr  Jaqueline,15583,1997-04-02,38.71
Suhr  Jaqueline,15583,1997-04-13,37.53
Suhr  Jaqueline,15583,1997-04-16,55.07
Suhr  Jaqueline,15583,1997-04-16,54.75
Suhr  Jaqueline,15583,1997-08-27,15.36
Suhr  Jaqueline,15583,1997-10-07,9.49
Dorsett  Jurgen,15586,1997-02-25,11.58
Ramdas  Malcolm,15599,1997-02-25,14.37
Bird  Chager,15622,1997-02-25,26.67
Bird  Chager,15622,1997-04-24,14.9
Khuu  Jaisean,15631,1997-02-25,59.69
Harris  Holly,15648,1997-02-25,14.96
Ibarra  Ruth,15664,1997-02-25,36.37
Falconer  Ashley,15674,1997-02-25,23.98
Falconer  Ashley,15674,1997-09-06,11.77
Falconer  Ashley,15674,1997-09-27,23.48
Falconer  Ashley,15674,1997-12-03,26.98
Falconer  Ashley,15674,1998-03-07,26.48
Burathoki  Gustavo,15681,1997-02-25,11.77
John  Jermaine,15696,1997-02-25,14.37
John  Jermaine,15696,1997-10-22,12.99
Gentile  Madeleine,15711,1997-02-25,11.77
Kim  Ryan,15714,1997-02-25,46.08
Kim  Ryan,15714,1997-03-04,35.31
Kim  Ryan,15714,1997-03-04,49.54
Kim  Ryan,15714,1997-03-08,51.48
Foutner  Miranda,15725,1997-02-25,14.37
Sedillo  Leilani,15739,1997-02-25,27.13
Gates  Bill,15743,1997-02-25,11.77
Gates  Bill,15743,1997-06-27,26.94
Jennings  Christiana,15750,1997-02-25,28.74
Jennings  Christiana,15750,1997-04-21,15.99
Jennings  Christiana,15750,1997-07-13,29.92
Jennings  Christiana,15750,1998-01-19,11.88
Jennings  Christiana,15750,1998-02-23,45.47
Jennings  Christiana,15750,1998-04-04,13.99
Jennings  Christiana,15750,1998-06-27,51.08
Medina  Victoria,15760,1997-02-25,11.99
Tabangay  Aleya,15765,1997-02-25,31.76
Tabangay  Aleya,15765,1997-09-18,2.99
Tabangay  Aleya,15765,1997-09-18,7.49
Micciche  Tadelech,15780,1997-02-25,9.77
Ahoor  Escarly,15793,1997-02-25,30.99
Ahoor  Escarly,15813,1997-02-25,37.47
Ha  Devin,3041,1997-02-26,32.76
Ha  Devin,3041,1997-03-08,14.96
Ha  Devin,3041,1997-03-21,29.99
